id,Course,Hole,par,yardage,fun,difficulty,maintenance,city,state,postalCode,photo,thumbnail,description
long-cove-club-2,Long Cove Club,2,,,,,,Hilton Head Island,,29928,,,
long-cove-club-3,Long Cove Club,3,,,,,,Hilton Head Island,,29928,,,
long-cove-club-4,Long Cove Club,4,,,,,,Hilton Head Island,,29928,,,
long-cove-club-5,Long Cove Club,5,,,,,,Hilton Head Island,,29928,,,
long-cove-club-6,Long Cove Club,6,,,,,,Hilton Head Island,,29928,,,
long-cove-club-7,Long Cove Club,7,,,,,,Hilton Head Island,,29928,,,
long-cove-club-8,Long Cove Club,8,,,,,,Hilton Head Island,,29928,,,
long-cove-club-9,Long Cove Club,9,,,,,,Hilton Head Island,,29928,,,
long-cove-club-10,Long Cove Club,10,,,,,,Hilton Head Island,,29928,,,
long-cove-club-11,Long Cove Club,11,,,,,,Hilton Head Island,,29928,,,
long-cove-club-12,Long Cove Club,12,,,,,,Hilton Head Island,,29928,,,
long-cove-club-13,Long Cove Club,13,,,,,,Hilton Head Island,,29928,,,
long-cove-club-14,Long Cove Club,14,,,,,,Hilton Head Island,,29928,,,
long-cove-club-15,Long Cove Club,15,,,,,,Hilton Head Island,,29928,,,
long-cove-club-16,Long Cove Club,16,,,,,,Hilton Head Island,,29928,,,
long-cove-club-17,Long Cove Club,17,,,,,,Hilton Head Island,,29928,,,
long-cove-club-18,Long Cove Club,18,,,,,,Hilton Head Island,,29928,,,
man-o-war-golf-course-1,Man O War Golf Course,1,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-2,Man O War Golf Course,2,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-3,Man O War Golf Course,3,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-4,Man O War Golf Course,4,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-5,Man O War Golf Course,5,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-6,Man O War Golf Course,6,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-7,Man O War Golf Course,7,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-8,Man O War Golf Course,8,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-9,Man O War Golf Course,9,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-10,Man O War Golf Course,10,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-11,Man O War Golf Course,11,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-12,Man O War Golf Course,12,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-13,Man O War Golf Course,13,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-14,Man O War Golf Course,14,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-15,Man O War Golf Course,15,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-16,Man O War Golf Course,16,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-17,Man O War Golf Course,17,,,,,,Myrtle Beach,,29577,,,
man-o-war-golf-course-18,Man O War Golf Course,18,,,,,,Myrtle Beach,,29577,,,
marlboro-country-club-1,Marlboro Country Club,1,,,,,,Bennettsville,,29512,,,
marlboro-country-club-2,Marlboro Country Club,2,,,,,,Bennettsville,,29512,,,
marlboro-country-club-3,Marlboro Country Club,3,,,,,,Bennettsville,,29512,,,
marlboro-country-club-4,Marlboro Country Club,4,,,,,,Bennettsville,,29512,,,
marlboro-country-club-5,Marlboro Country Club,5,,,,,,Bennettsville,,29512,,,
marlboro-country-club-6,Marlboro Country Club,6,,,,,,Bennettsville,,29512,,,
marlboro-country-club-7,Marlboro Country Club,7,,,,,,Bennettsville,,29512,,,
marlboro-country-club-8,Marlboro Country Club,8,,,,,,Bennettsville,,29512,,,
marlboro-country-club-9,Marlboro Country Club,9,,,,,,Bennettsville,,29512,,,
marlboro-country-club-10,Marlboro Country Club,10,,,,,,Bennettsville,,29512,,,
marlboro-country-club-11,Marlboro Country Club,11,,,,,,Bennettsville,,29512,,,
marlboro-country-club-12,Marlboro Country Club,12,,,,,,Bennettsville,,29512,,,
marlboro-country-club-13,Marlboro Country Club,13,,,,,,Bennettsville,,29512,,,
marlboro-country-club-14,Marlboro Country Club,14,,,,,,Bennettsville,,29512,,,
marlboro-country-club-15,Marlboro Country Club,15,,,,,,Bennettsville,,29512,,,
marlboro-country-club-16,Marlboro Country Club,16,,,,,,Bennettsville,,29512,,,
marlboro-country-club-17,Marlboro Country Club,17,,,,,,Bennettsville,,29512,,,
marlboro-country-club-18,Marlboro Country Club,18,,,,,,Bennettsville,,29512,,,
may-river-golf-club-at-palmetto-bluff-1,May River Golf Club at Palmetto Bluff,1,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-2,May River Golf Club at Palmetto Bluff,2,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-3,May River Golf Club at Palmetto Bluff,3,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-4,May River Golf Club at Palmetto Bluff,4,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-5,May River Golf Club at Palmetto Bluff,5,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-6,May River Golf Club at Palmetto Bluff,6,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-7,May River Golf Club at Palmetto Bluff,7,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-8,May River Golf Club at Palmetto Bluff,8,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-9,May River Golf Club at Palmetto Bluff,9,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-10,May River Golf Club at Palmetto Bluff,10,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-11,May River Golf Club at Palmetto Bluff,11,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-12,May River Golf Club at Palmetto Bluff,12,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-13,May River Golf Club at Palmetto Bluff,13,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-14,May River Golf Club at Palmetto Bluff,14,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-15,May River Golf Club at Palmetto Bluff,15,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-16,May River Golf Club at Palmetto Bluff,16,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-17,May River Golf Club at Palmetto Bluff,17,,,,,,Bluffton,,29910,,,
may-river-golf-club-at-palmetto-bluff-18,May River Golf Club at Palmetto Bluff,18,,,,,,Bluffton,,29910,,,
mccormick-country-club-1,McCormick Country Club,1,,,,,,McCormick,,29835,,,
mccormick-country-club-2,McCormick Country Club,2,,,,,,McCormick,,29835,,,
mccormick-country-club-3,McCormick Country Club,3,,,,,,McCormick,,29835,,,
mccormick-country-club-4,McCormick Country Club,4,,,,,,McCormick,,29835,,,
mccormick-country-club-5,McCormick Country Club,5,,,,,,McCormick,,29835,,,
mccormick-country-club-6,McCormick Country Club,6,,,,,,McCormick,,29835,,,
mccormick-country-club-7,McCormick Country Club,7,,,,,,McCormick,,29835,,,
mccormick-country-club-8,McCormick Country Club,8,,,,,,McCormick,,29835,,,
mccormick-country-club-9,McCormick Country Club,9,,,,,,McCormick,,29835,,,
mccormick-country-club-10,McCormick Country Club,10,,,,,,McCormick,,29835,,,
mccormick-country-club-11,McCormick Country Club,11,,,,,,McCormick,,29835,,,
mccormick-country-club-12,McCormick Country Club,12,,,,,,McCormick,,29835,,,
mccormick-country-club-13,McCormick Country Club,13,,,,,,McCormick,,29835,,,
mccormick-country-club-14,McCormick Country Club,14,,,,,,McCormick,,29835,,,
mccormick-country-club-15,McCormick Country Club,15,,,,,,McCormick,,29835,,,
mccormick-country-club-16,McCormick Country Club,16,,,,,,McCormick,,29835,,,
mccormick-country-club-17,McCormick Country Club,17,,,,,,McCormick,,29835,,,
mccormick-country-club-18,McCormick Country Club,18,,,,,,McCormick,,29835,,,
mid-carolina-club-1,Mid Carolina Club,1,,,,,,Prosperity,,29127,,,
mid-carolina-club-2,Mid Carolina Club,2,,,,,,Prosperity,,29127,,,
mid-carolina-club-3,Mid Carolina Club,3,,,,,,Prosperity,,29127,,,
mid-carolina-club-4,Mid Carolina Club,4,,,,,,Prosperity,,29127,,,
mid-carolina-club-5,Mid Carolina Club,5,,,,,,Prosperity,,29127,,,
mid-carolina-club-6,Mid Carolina Club,6,,,,,,Prosperity,,29127,,,
mid-carolina-club-7,Mid Carolina Club,7,,,,,,Prosperity,,29127,,,
mid-carolina-club-8,Mid Carolina Club,8,,,,,,Prosperity,,29127,,,
mid-carolina-club-9,Mid Carolina Club,9,,,,,,Prosperity,,29127,,,
mid-carolina-club-10,Mid Carolina Club,10,,,,,,Prosperity,,29127,,,
mid-carolina-club-11,Mid Carolina Club,11,,,,,,Prosperity,,29127,,,
mid-carolina-club-12,Mid Carolina Club,12,,,,,,Prosperity,,29127,,,
mid-carolina-club-13,Mid Carolina Club,13,,,,,,Prosperity,,29127,,,
mid-carolina-club-14,Mid Carolina Club,14,,,,,,Prosperity,,29127,,,
mid-carolina-club-15,Mid Carolina Club,15,,,,,,Prosperity,,29127,,,
mid-carolina-club-16,Mid Carolina Club,16,,,,,,Prosperity,,29127,,,
mid-carolina-club-17,Mid Carolina Club,17,,,,,,Prosperity,,29127,,,
mid-carolina-club-18,Mid Carolina Club,18,,,,,,Prosperity,,29127,,,
midland-valley-country-club-1,Midland Valley Country Club,1,,,,,,Graniteville,,29829,,,
midland-valley-country-club-2,Midland Valley Country Club,2,,,,,,Graniteville,,29829,,,
midland-valley-country-club-3,Midland Valley Country Club,3,,,,,,Graniteville,,29829,,,
midland-valley-country-club-4,Midland Valley Country Club,4,,,,,,Graniteville,,29829,,,
midland-valley-country-club-5,Midland Valley Country Club,5,,,,,,Graniteville,,29829,,,
midland-valley-country-club-6,Midland Valley Country Club,6,,,,,,Graniteville,,29829,,,
midland-valley-country-club-7,Midland Valley Country Club,7,,,,,,Graniteville,,29829,,,
midland-valley-country-club-8,Midland Valley Country Club,8,,,,,,Graniteville,,29829,,,
midland-valley-country-club-9,Midland Valley Country Club,9,,,,,,Graniteville,,29829,,,
midland-valley-country-club-10,Midland Valley Country Club,10,,,,,,Graniteville,,29829,,,
midland-valley-country-club-11,Midland Valley Country Club,11,,,,,,Graniteville,,29829,,,
midland-valley-country-club-12,Midland Valley Country Club,12,,,,,,Graniteville,,29829,,,
midland-valley-country-club-13,Midland Valley Country Club,13,,,,,,Graniteville,,29829,,,
midland-valley-country-club-14,Midland Valley Country Club,14,,,,,,Graniteville,,29829,,,
midland-valley-country-club-15,Midland Valley Country Club,15,,,,,,Graniteville,,29829,,,
midland-valley-country-club-16,Midland Valley Country Club,16,,,,,,Graniteville,,29829,,,
midland-valley-country-club-17,Midland Valley Country Club,17,,,,,,Graniteville,,29829,,,
midland-valley-country-club-18,Midland Valley Country Club,18,,,,,,Graniteville,,29829,,,
midway-par-3-east-west-1,Midway Par 3 - East/West,1,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-2,Midway Par 3 - East/West,2,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-3,Midway Par 3 - East/West,3,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-4,Midway Par 3 - East/West,4,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-5,Midway Par 3 - East/West,5,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-6,Midway Par 3 - East/West,6,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-7,Midway Par 3 - East/West,7,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-8,Midway Par 3 - East/West,8,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-9,Midway Par 3 - East/West,9,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-10,Midway Par 3 - East/West,10,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-11,Midway Par 3 - East/West,11,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-12,Midway Par 3 - East/West,12,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-13,Midway Par 3 - East/West,13,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-14,Midway Par 3 - East/West,14,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-15,Midway Par 3 - East/West,15,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-16,Midway Par 3 - East/West,16,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-17,Midway Par 3 - East/West,17,,,,,,Myrtle Beach,,29577,,,
midway-par-3-east-west-18,Midway Par 3 - East/West,18,,,,,,Myrtle Beach,,29577,,,
miler-country-club-1,Miler Country Club,1,,,,,,Not Specified,,Not Specified,,,
miler-country-club-2,Miler Country Club,2,,,,,,Not Specified,,Not Specified,,,
miler-country-club-3,Miler Country Club,3,,,,,,Not Specified,,Not Specified,,,
miler-country-club-4,Miler Country Club,4,,,,,,Not Specified,,Not Specified,,,
miler-country-club-5,Miler Country Club,5,,,,,,Not Specified,,Not Specified,,,
miler-country-club-6,Miler Country Club,6,,,,,,Not Specified,,Not Specified,,,
miler-country-club-7,Miler Country Club,7,,,,,,Not Specified,,Not Specified,,,
miler-country-club-8,Miler Country Club,8,,,,,,Not Specified,,Not Specified,,,
miler-country-club-9,Miler Country Club,9,,,,,,Not Specified,,Not Specified,,,
miler-country-club-10,Miler Country Club,10,,,,,,Not Specified,,Not Specified,,,
miler-country-club-11,Miler Country Club,11,,,,,,Not Specified,,Not Specified,,,
miler-country-club-12,Miler Country Club,12,,,,,,Not Specified,,Not Specified,,,
miler-country-club-13,Miler Country Club,13,,,,,,Not Specified,,Not Specified,,,
miler-country-club-14,Miler Country Club,14,,,,,,Not Specified,,Not Specified,,,
miler-country-club-15,Miler Country Club,15,,,,,,Not Specified,,Not Specified,,,
miler-country-club-16,Miler Country Club,16,,,,,,Not Specified,,Not Specified,,,
miler-country-club-17,Miler Country Club,17,,,,,,Not Specified,,Not Specified,,,
miler-country-club-18,Miler Country Club,18,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-1,Monticello Golf Club,1,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-2,Monticello Golf Club,2,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-3,Monticello Golf Club,3,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-4,Monticello Golf Club,4,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-5,Monticello Golf Club,5,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-6,Monticello Golf Club,6,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-7,Monticello Golf Club,7,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-8,Monticello Golf Club,8,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-9,Monticello Golf Club,9,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-10,Monticello Golf Club,10,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-11,Monticello Golf Club,11,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-12,Monticello Golf Club,12,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-13,Monticello Golf Club,13,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-14,Monticello Golf Club,14,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-15,Monticello Golf Club,15,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-16,Monticello Golf Club,16,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-17,Monticello Golf Club,17,,,,,,Not Specified,,Not Specified,,,
monticello-golf-club-18,Monticello Golf Club,18,,,,,,Not Specified,,Not Specified,,,
moree-s-cheraw-country-club-1,Moree's Cheraw Country Club,1,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-2,Moree's Cheraw Country Club,2,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-3,Moree's Cheraw Country Club,3,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-4,Moree's Cheraw Country Club,4,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-5,Moree's Cheraw Country Club,5,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-6,Moree's Cheraw Country Club,6,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-7,Moree's Cheraw Country Club,7,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-8,Moree's Cheraw Country Club,8,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-9,Moree's Cheraw Country Club,9,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-10,Moree's Cheraw Country Club,10,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-11,Moree's Cheraw Country Club,11,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-12,Moree's Cheraw Country Club,12,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-13,Moree's Cheraw Country Club,13,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-14,Moree's Cheraw Country Club,14,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-15,Moree's Cheraw Country Club,15,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-16,Moree's Cheraw Country Club,16,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-17,Moree's Cheraw Country Club,17,,,,,,Cheraw,,29520,,,
moree-s-cheraw-country-club-18,Moree's Cheraw Country Club,18,,,,,,Cheraw,,29520,,,
moss-creek-golf-club-1,Moss Creek Golf Club,1,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-2,Moss Creek Golf Club,2,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-3,Moss Creek Golf Club,3,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-4,Moss Creek Golf Club,4,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-5,Moss Creek Golf Club,5,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-6,Moss Creek Golf Club,6,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-7,Moss Creek Golf Club,7,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-8,Moss Creek Golf Club,8,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-9,Moss Creek Golf Club,9,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-10,Moss Creek Golf Club,10,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-11,Moss Creek Golf Club,11,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-12,Moss Creek Golf Club,12,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-13,Moss Creek Golf Club,13,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-14,Moss Creek Golf Club,14,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-15,Moss Creek Golf Club,15,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-16,Moss Creek Golf Club,16,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-17,Moss Creek Golf Club,17,,,,,,Hilton Head Island,,29926,,,
moss-creek-golf-club-18,Moss Creek Golf Club,18,,,,,,Hilton Head Island,,29926,,,
mount-vintage-golf-club-1,Mount Vintage Golf Club,1,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-2,Mount Vintage Golf Club,2,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-3,Mount Vintage Golf Club,3,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-4,Mount Vintage Golf Club,4,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-5,Mount Vintage Golf Club,5,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-6,Mount Vintage Golf Club,6,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-7,Mount Vintage Golf Club,7,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-8,Mount Vintage Golf Club,8,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-9,Mount Vintage Golf Club,9,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-10,Mount Vintage Golf Club,10,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-11,Mount Vintage Golf Club,11,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-12,Mount Vintage Golf Club,12,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-13,Mount Vintage Golf Club,13,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-14,Mount Vintage Golf Club,14,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-15,Mount Vintage Golf Club,15,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-16,Mount Vintage Golf Club,16,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-17,Mount Vintage Golf Club,17,,,,,,North Augusta,,29860,,,
mount-vintage-golf-club-18,Mount Vintage Golf Club,18,,,,,,North Augusta,,29860,,,
musgrove-mill-golf-club-1,Musgrove Mill Golf Club,1,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-2,Musgrove Mill Golf Club,2,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-3,Musgrove Mill Golf Club,3,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-4,Musgrove Mill Golf Club,4,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-5,Musgrove Mill Golf Club,5,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-6,Musgrove Mill Golf Club,6,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-7,Musgrove Mill Golf Club,7,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-8,Musgrove Mill Golf Club,8,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-9,Musgrove Mill Golf Club,9,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-10,Musgrove Mill Golf Club,10,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-11,Musgrove Mill Golf Club,11,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-12,Musgrove Mill Golf Club,12,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-13,Musgrove Mill Golf Club,13,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-14,Musgrove Mill Golf Club,14,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-15,Musgrove Mill Golf Club,15,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-16,Musgrove Mill Golf Club,16,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-17,Musgrove Mill Golf Club,17,,,,,,Clinton,,29325,,,
musgrove-mill-golf-club-18,Musgrove Mill Golf Club,18,,,,,,Clinton,,29325,,,
myrtle-beach-national-golf-club-kings-north-1,Myrtle Beach National Golf Club - Kings North,1,,,,,,Myrtle Beach,,29577,,,
myrtle-beach-national-golf-club-kings-north-2,Myrtle Beach National Golf Club - Kings North,2,,,,,,Myrtle Beach,,29577,,,
